Id,Title,Tags,Acceptance,Difficulty,Frequency,Link,Segment Tree,Binary Indexed Tree,Union Find,Binary Search,Queue,Database,Sort,Topological Sort,String,Recursion,Stack,Divide and Conquer,Heap,Line Sweep,Suffix Array,Graph,Geometry,Hash Table,Reservoir Sampling,Design,Brainteaser,Array,Trie,Memoization,Binary Search Tree,Breadth-first Search,Ordered Map,Linked List,Depth-first Search,Bit Manipulation,Random,Sliding Window,Minimax,Rolling Hash,Dynamic Programming,Greedy,Backtracking,Rejection Sampling,Two Pointers,Tree,Math,id,title,problem,processed_problem
91,Decode Ways,"String, Dynamic Programming",24.9,Medium,2.39142,https://leetcode.com/problems/decode-ways,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,91.0,Decode Ways,"A message containing letters from A-Z can be encoded into numbers using the following mapping: 'A' -> ""1"" 'B' -> ""2"" ... 'Z' -> ""26"" To decode an encoded message, all the digits must be grouped then mapped back into letters using the reverse of the mapping above (there may be multiple ways). For example, ""11106"" can be mapped into: ""AAJF"" with the grouping (1 1 10 6) ""KJF"" with the grouping (11 10 6) Note that the grouping (1 11 06) is invalid because ""06"" cannot be mapped into 'F' since ""6"" is different from ""06"". Given a string s containing only digits, return the number of ways to decode it. The answer is guaranteed to fit in a 32-bit integer.","['a', 'message', 'containing', 'letters', 'from', 'a', 'z', 'can', 'be', 'encoded', 'into', 'numbers', 'using', 'the', 'following', 'mapping', 'a', '1', 'b', '2', 'z', '26', 'to', 'decode', 'an', 'encoded', 'message', 'all', 'the', 'digits', 'must', 'be', 'grouped', 'then', 'mapped', 'back', 'into', 'letters', 'using', 'the', 'reverse', 'of', 'the', 'mapping', 'above', 'there', 'may', 'be', 'multiple', 'ways', 'for', 'example', '11106', 'can', 'be', 'mapped', 'into', 'aajf', 'with', 'the', 'grouping', '1', '1', '10', '6', 'kjf', 'with', 'the', 'grouping', '11', '10', '6', 'note', 'that', 'the', 'grouping', '1', '11', '06', 'is', 'invalid', 'because', '06', 'cannot', 'be', 'mapped', 'into', 'f', 'since', '6', 'is', 'different', 'from', '06', 'given', 'a', 'string', 's', 'containing', 'only', 'digits', 'return', 'the', 'number', 'of', 'ways', 'to', 'decode', 'it', 'the', 'answer', 'is', 'guaranteed', 'to', 'fit', 'in', 'a', '32', 'bit', 'integer']"
98,Validate Binary Search Tree,"Tree, Depth-first Search",27.9,Medium,0.122643,https://leetcode.com/problems/validate-binary-search-tree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,98.0,Validate Binary Search Tree,"Given the root of a binary tree, determine if it is a valid binary search tree (BST). A valid BST is defined as follows: The left subtree of a node contains only nodes with keys less than the node's key. The right subtree of a node contains only nodes with keys greater than the node's key. Both the left and right subtrees must also be binary search trees.","['given', 'the', 'root', 'of', 'a', 'binary', 'tree', 'determine', 'if', 'it', 'is', 'a', 'valid', 'binary', 'search', 'tree', 'bst', 'a', 'valid', 'bst', 'is', 'defined', 'as', 'follows', 'the', 'left', 'subtree', 'of', 'a', 'node', 'contains', 'only', 'nodes', 'with', 'keys', 'less', 'than', 'the', 'node', 's', 'key', 'the', 'right', 'subtree', 'of', 'a', 'node', 'contains', 'only', 'nodes', 'with', 'keys', 'greater', 'than', 'the', 'node', 's', 'key', 'both', 'the', 'left', 'and', 'right', 'subtrees', 'must', 'also', 'be', 'binary', 'search', 'trees']"
99,Recover Binary Search Tree,"Tree, Depth-first Search",40.0,Hard,2.06854,https://leetcode.com/problems/recover-binary-search-tree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,99.0,Recover Binary Search Tree,"You are given the root of a binary search tree (BST), where the values of exactly two nodes of the tree were swapped by mistake. Recover the tree without changing its structure.","['you', 'are', 'given', 'the', 'root', 'of', 'a', 'binary', 'search', 'tree', 'bst', 'where', 'the', 'values', 'of', 'exactly', 'two', 'nodes', 'of', 'the', 'tree', 'were', 'swapped', 'by', 'mistake', 'recover', 'the', 'tree', 'without', 'changing', 'its', 'structure']"
104,Maximum Depth of Binary Tree,"Tree, Depth-first Search",66.3,Easy,0.116965,https://leetcode.com/problems/maximum-depth-of-binary-tree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,104.0,Maximum Depth of Binary Tree,"Given the root of a binary tree, return its maximum depth. A binary tree's maximum depth is the number of nodes along the longest path from the root node down to the farthest leaf node.","['given', 'the', 'root', 'of', 'a', 'binary', 'tree', 'return', 'its', 'maximum', 'depth', 'a', 'binary', 'tree', 's', 'maximum', 'depth', 'is', 'the', 'number', 'of', 'nodes', 'along', 'the', 'longest', 'path', 'from', 'the', 'root', 'node', 'down', 'to', 'the', 'farthest', 'leaf', 'node']"
118,Pascal's Triangle,Array,52.9,Easy,0.284472,https://leetcode.com/problems/pascals-triangle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.0,Pascal's Triangle,"Given an integer numRows, return the first numRows of Pascal's triangle. In Pascal's triangle, each number is the sum of the two numbers directly above it as shown:","['given', 'an', 'integer', 'numrows', 'return', 'the', 'first', 'numrows', 'of', 'pascal', 's', 'triangle', 'in', 'pascal', 's', 'triangle', 'each', 'number', 'is', 'the', 'sum', 'of', 'the', 'two', 'numbers', 'directly', 'above', 'it', 'as', 'shown']"
120,Triangle,"Array, Dynamic Programming",44.4,Medium,0.577818,https://leetcode.com/problems/triangle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,120.0,Triangle,"Given a triangle array, return the minimum path sum from top to bottom. For each step, you may move to an adjacent number of the row below. More formally, if you are on index i on the current row, you may move to either index i or index i + 1 on the next row.","['given', 'a', 'triangle', 'array', 'return', 'the', 'minimum', 'path', 'sum', 'from', 'top', 'to', 'bottom', 'for', 'each', 'step', 'you', 'may', 'move', 'to', 'an', 'adjacent', 'number', 'of', 'the', 'row', 'below', 'more', 'formally', 'if', 'you', 'are', 'on', 'index', 'i', 'on', 'the', 'current', 'row', 'you', 'may', 'move', 'to', 'either', 'index', 'i', 'or', 'index', 'i', '1', 'on', 'the', 'next', 'row']"
121,Best Time to Buy and Sell Stock,"Array, Dynamic Programming",50.6,Easy,6.58039,https://leetcode.com/problems/best-time-to-buy-and-sell-stock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,121.0,Best Time to Buy and Sell Stock,"You are given an array prices where prices[i] is the price of a given stock on the ith day. You want to maximize your profit by choosing a single day to buy one stock and choosing a different day in the future to sell that stock. Return the maximum profit you can achieve from this transaction. If you cannot achieve any profit, return 0.","['you', 'are', 'given', 'an', 'array', 'prices', 'where', 'prices', 'i', 'is', 'the', 'price', 'of', 'a', 'given', 'stock', 'on', 'the', 'ith', 'day', 'you', 'want', 'to', 'maximize', 'your', 'profit', 'by', 'choosing', 'a', 'single', 'day', 'to', 'buy', 'one', 'stock', 'and', 'choosing', 'a', 'different', 'day', 'in', 'the', 'future', 'to', 'sell', 'that', 'stock', 'return', 'the', 'maximum', 'profit', 'you', 'can', 'achieve', 'from', 'this', 'transaction', 'if', 'you', 'cannot', 'achieve', 'any', 'profit', 'return', '0']"
122,Best Time to Buy and Sell Stock II,"Array, Greedy",57.2,Easy,0.605166,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-ii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,122.0,Best Time to Buy and Sell Stock II,"You are given an integer array prices where prices[i] is the price of a given stock on the ith day. On each day, you may decide to buy and/or sell the stock. You can only hold at most one share of the stock at any time. However, you can buy it then immediately sell it on the same day. Find and return the maximum profit you can achieve.","['you', 'are', 'given', 'an', 'integer', 'array', 'prices', 'where', 'prices', 'i', 'is', 'the', 'price', 'of', 'a', 'given', 'stock', 'on', 'the', 'ith', 'day', 'on', 'each', 'day', 'you', 'may', 'decide', 'to', 'buy', 'and', 'or', 'sell', 'the', 'stock', 'you', 'can', 'only', 'hold', 'at', 'most', 'one', 'share', 'of', 'the', 'stock', 'at', 'any', 'time', 'however', 'you', 'can', 'buy', 'it', 'then', 'immediately', 'sell', 'it', 'on', 'the', 'same', 'day', 'find', 'and', 'return', 'the', 'maximum', 'profit', 'you', 'can', 'achieve']"
141,Linked List Cycle,"Linked List, Two Pointers",41.4,Easy,0.331758,https://leetcode.com/problems/linked-list-cycle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,141.0,Linked List Cycle,"Given head, the head of a linked list, determine if the linked list has a cycle in it. There is a cycle in a linked list if there is some node in the list that can be reached again by continuously following the next pointer. Internally, pos is used to denote the index of the node that tail's next pointer is connected to. Note that pos is not passed as a parameter. Return true if there is a cycle in the linked list. Otherwise, return false.","['given', 'head', 'the', 'head', 'of', 'a', 'linked', 'list', 'determine', 'if', 'the', 'linked', 'list', 'has', 'a', 'cycle', 'in', 'it', 'there', 'is', 'a', 'cycle', 'in', 'a', 'linked', 'list', 'if', 'there', 'is', 'some', 'node', 'in', 'the', 'list', 'that', 'can', 'be', 'reached', 'again', 'by', 'continuously', 'following', 'the', 'next', 'pointer', 'internally', 'pos', 'is', 'used', 'to', 'denote', 'the', 'index', 'of', 'the', 'node', 'that', 'tail', 's', 'next', 'pointer', 'is', 'connected', 'to', 'note', 'that', 'pos', 'is', 'not', 'passed', 'as', 'a', 'parameter', 'return', 'true', 'if', 'there', 'is', 'a', 'cycle', 'in', 'the', 'linked', 'list', 'otherwise', 'return', 'false']"
142,Linked List Cycle II,"Linked List, Two Pointers",37.6,Medium,0.287528,https://leetcode.com/problems/linked-list-cycle-ii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,142.0,Linked List Cycle II,"Given the head of a linked list, return the node where the cycle begins. If there is no cycle, return null. There is a cycle in a linked list if there is some node in the list that can be reached again by continuously following the next pointer. Internally, pos is used to denote the index of the node that tail's next pointer is connected to (0-indexed). It is -1 if there is no cycle. Note that pos is not passed as a parameter. Do not modify the linked list.","['given', 'the', 'head', 'of', 'a', 'linked', 'list', 'return', 'the', 'node', 'where', 'the', 'cycle', 'begins', 'if', 'there', 'is', 'no', 'cycle', 'return', 'null', 'there', 'is', 'a', 'cycle', 'in', 'a', 'linked', 'list', 'if', 'there', 'is', 'some', 'node', 'in', 'the', 'list', 'that', 'can', 'be', 'reached', 'again', 'by', 'continuously', 'following', 'the', 'next', 'pointer', 'internally', 'pos', 'is', 'used', 'to', 'denote', 'the', 'index', 'of', 'the', 'node', 'that', 'tail', 's', 'next', 'pointer', 'is', 'connected', 'to', '0', 'indexed', 'it', 'is', '1', 'if', 'there', 'is', 'no', 'cycle', 'note', 'that', 'pos', 'is', 'not', 'passed', 'as', 'a', 'parameter', 'do', 'not', 'modify', 'the', 'linked', 'list']"
146,LRU Cache,Design,33.5,Medium,2.30796,https://leetcode.com/problems/lru-cache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.0,LRU Cache,"Design a data structure that follows the constraints of a Least Recently Used (LRU) cache. Implement the LRUCache class: LRUCache(int capacity) Initialize the LRU cache with positive size capacity. int get(int key) Return the value of the key if the key exists, otherwise return -1. void put(int key, int value) Update the value of the key if the key exists. Otherwise, add the key-value pair to the cache. If the number of keys exceeds the capacity from this operation, evict the least recently used key. The functions get and put must each run in O(1) average time complexity.","['design', 'a', 'data', 'structure', 'that', 'follows', 'the', 'constraints', 'of', 'a', 'least', 'recently', 'used', 'lru', 'cache', 'implement', 'the', 'lrucache', 'class', 'lrucache', 'int', 'capacity', 'initialize', 'the', 'lru', 'cache', 'with', 'positive', 'size', 'capacity', 'int', 'get', 'int', 'key', 'return', 'the', 'value', 'of', 'the', 'key', 'if', 'the', 'key', 'exists', 'otherwise', 'return', '1', 'void', 'put', 'int', 'key', 'int', 'value', 'update', 'the', 'value', 'of', 'the', 'key', 'if', 'the', 'key', 'exists', 'otherwise', 'add', 'the', 'key', 'value', 'pair', 'to', 'the', 'cache', 'if', 'the', 'number', 'of', 'keys', 'exceeds', 'the', 'capacity', 'from', 'this', 'operation', 'evict', 'the', 'least', 'recently', 'used', 'key', 'the', 'functions', 'get', 'and', 'put', 'must', 'each', 'run', 'in', 'o', '1', 'average', 'time', 'complexity']"
153,Find Minimum in Rotated Sorted Array,"Array, Binary Search",45.2,Medium,3.0577,https://leetcode.com/problems/find-minimum-in-rotated-sorted-array,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.0,Find Minimum in Rotated Sorted Array,"Suppose an array of length n sorted in ascending order is rotated between 1 and n times. For example, the array nums = [0,1,2,4,5,6,7] might become: [4,5,6,7,0,1,2] if it was rotated 4 times. [0,1,2,4,5,6,7] if it was rotated 7 times. Notice that rotating an array [a[0], a[1], a[2], ..., a[n-1]] 1 time results in the array [a[n-1], a[0], a[1], a[2], ..., a[n-2]]. Given the sorted rotated array nums of unique elements, return the minimum element of this array. You must write an algorithm that runs in O(log n) time.","['suppose', 'an', 'array', 'of', 'length', 'n', 'sorted', 'in', 'ascending', 'order', 'is', 'rotated', 'between', '1', 'and', 'n', 'times', 'for', 'example', 'the', 'array', 'nums', '0', '1', '2', '4', '5', '6', '7', 'might', 'become', '4', '5', '6', '7', '0', '1', '2', 'if', 'it', 'was', 'rotated', '4', 'times', '0', '1', '2', '4', '5', '6', '7', 'if', 'it', 'was', 'rotated', '7', 'times', 'notice', 'that', 'rotating', 'an', 'array', 'a', '0', 'a', '1', 'a', '2', 'a', 'n', '1', '1', 'time', 'results', 'in', 'the', 'array', 'a', 'n', '1', 'a', '0', 'a', '1', 'a', '2', 'a', 'n', '2', 'given', 'the', 'sorted', 'rotated', 'array', 'nums', 'of', 'unique', 'elements', 'return', 'the', 'minimum', 'element', 'of', 'this', 'array', 'you', 'must', 'write', 'an', 'algorithm', 'that', 'runs', 'in', 'o', 'log', 'n', 'time']"
155,Min Stack,"Stack, Design",44.8,Easy,0.763036,https://leetcode.com/problems/min-stack,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.0,Min Stack,"Design a stack that supports push, pop, top, and retrieving the minimum element in constant time. Implement the MinStack class: MinStack() initializes the stack object. void push(val) pushes the element val onto the stack. void pop() removes the element on the top of the stack. int top() gets the top element of the stack. int getMin() retrieves the minimum element in the stack.","['design', 'a', 'stack', 'that', 'supports', 'push', 'pop', 'top', 'and', 'retrieving', 'the', 'minimum', 'element', 'in', 'constant', 'time', 'implement', 'the', 'minstack', 'class', 'minstack', 'initializes', 'the', 'stack', 'object', 'void', 'push', 'val', 'pushes', 'the', 'element', 'val', 'onto', 'the', 'stack', 'void', 'pop', 'removes', 'the', 'element', 'on', 'the', 'top', 'of', 'the', 'stack', 'int', 'top', 'gets', 'the', 'top', 'element', 'of', 'the', 'stack', 'int', 'getmin', 'retrieves', 'the', 'minimum', 'element', 'in', 'the', 'stack']"
166,Fraction to Recurring Decimal,"Hash Table, Math",21.7,Medium,55.839,https://leetcode.com/problems/fraction-to-recurring-decimal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,166.0,Fraction to Recurring Decimal,"Given two integers representing the numerator and denominator of a fraction, return the fraction in string format. If the fractional part is repeating, enclose the repeating part in parentheses. If multiple answers are possible, return any of them. It is guaranteed that the length of the answer string is less than 104 for all the given inputs.","['given', 'two', 'integers', 'representing', 'the', 'numerator', 'and', 'denominator', 'of', 'a', 'fraction', 'return', 'the', 'fraction', 'in', 'string', 'format', 'if', 'the', 'fractional', 'part', 'is', 'repeating', 'enclose', 'the', 'repeating', 'part', 'in', 'parentheses', 'if', 'multiple', 'answers', 'are', 'possible', 'return', 'any', 'of', 'them', 'it', 'is', 'guaranteed', 'that', 'the', 'length', 'of', 'the', 'answer', 'string', 'is', 'less', 'than', '104', 'for', 'all', 'the', 'given', 'inputs']"
189,Rotate Array,Array,35.0,Easy,0.670765,https://leetcode.com/problems/rotate-array,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.0,Rotate Array,"Given an array, rotate the array to the right by k steps, where k is non-negative.","['given', 'an', 'array', 'rotate', 'the', 'array', 'to', 'the', 'right', 'by', 'k', 'steps', 'where', 'k', 'is', 'non', 'negative']"
200,Number of Islands,"Depth-first Search, Breadth-first Search, Union Find",47.1,Medium,2.81281,https://leetcode.com/problems/number-of-islands,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,200.0,Number of Islands,"Given an m x n 2D binary grid grid which represents a map of '1's (land) and '0's (water), return the number of islands. An island is surrounded by water and is formed by connecting adjacent lands horizontally or vertically. You may assume all four edges of the grid are all surrounded by water.","['given', 'an', 'm', 'x', 'n', '2d', 'binary', 'grid', 'grid', 'which', 'represents', 'a', 'map', 'of', '1', 's', 'land', 'and', '0', 's', 'water', 'return', 'the', 'number', 'of', 'islands', 'an', 'island', 'is', 'surrounded', 'by', 'water', 'and', 'is', 'formed', 'by', 'connecting', 'adjacent', 'lands', 'horizontally', 'or', 'vertically', 'you', 'may', 'assume', 'all', 'four', 'edges', 'of', 'the', 'grid', 'are', 'all', 'surrounded', 'by', 'water']"
206,Reverse Linked List,Linked List,63.0,Easy,0.563626,https://leetcode.com/problems/reverse-linked-list,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,206.0,Reverse Linked List,"Given the head of a singly linked list, reverse the list, and return the reversed list.","['given', 'the', 'head', 'of', 'a', 'singly', 'linked', 'list', 'reverse', 'the', 'list', 'and', 'return', 'the', 'reversed', 'list']"
209,Minimum Size Subarray Sum,"Array, Two Pointers, Binary Search",38.4,Medium,61.5371,https://leetcode.com/problems/minimum-size-subarray-sum,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,209.0,Minimum Size Subarray Sum,"Given an array of positive integers nums and a positive integer target, return the minimal length of a contiguous subarray [numsl, numsl+1, ..., numsr-1, numsr] of which the sum is greater than or equal to target. If there is no such subarray, return 0 instead.","['given', 'an', 'array', 'of', 'positive', 'integers', 'nums', 'and', 'a', 'positive', 'integer', 'target', 'return', 'the', 'minimal', 'length', 'of', 'a', 'contiguous', 'subarray', 'numsl', 'numsl', '1', 'numsr', '1', 'numsr', 'of', 'which', 'the', 'sum', 'is', 'greater', 'than', 'or', 'equal', 'to', 'target', 'if', 'there', 'is', 'no', 'such', 'subarray', 'return', '0', 'instead']"
